Date,Link,Title,Venue,Language
2020-06-15 09:23:23.094000+00:00,https://www.tagesanzeiger.ch/das-muessen-sie-ab-heute-beim-einkaufen-im-ausland-beachten-451226160256,«Neue Normalität» nach Corona – Das müssen Sie ab heute beim Einkaufen im Ausland beachten | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 09:44:41.414100+00:00,https://www.blick.ch/news/ausland/dein-letztes-geschenk-fuer-mich-ist-heute-geboren-doktor-li-34-wird-vier-monate-nach-seinem-tod-vater-id15934699.html,Li Wenliang warnte vor Coronavirus: Frau bringt Sohn zur Welt,Blick,DE
2020-06-15 10:05:02.484000+00:00,https://www.nzz.ch/finanzen/die-angst-vor-zweiter-corona-welle-drueckt-auf-die-boersenkurse-ld.1561290,Die Angst vor zweiter Corona-Welle drückt auf die Börsenkurse | NZZ,Neue Zürcher Zeitung,DE
2020-06-15 10:49:59+00:00,https://www.cdt.ch/economia/gli-svizzeri-ora-spenderanno-i-risparmi-del-lockdown-KJ2812914,Â«Gli svizzeri ora spenderanno i risparmi del lockdown»,Corriere del Ticino,IT
2020-06-15 10:52:50.505000+00:00,https://www.blick.ch/news/ausland/corona-bald-nur-noch-ein-schnupfen-hier-wuetet-das-virus-noch-immer-id15936186.html,Coronavirus vorbei? – Erste Länder haben schon zweite Welle,Blick,DE
2020-06-15 11:00:01+00:00,https://www.cdt.ch/curiosita/due-suore-ultracentenarie-superano-il-coronavirus-AI2813013,Due suore ultracentenarie superano il coronavirus,Corriere del Ticino,IT
2020-06-15 11:16:13.131300+00:00,https://www.blick.ch/sport/ski/lara-gut-behrami-29-spricht-ueber-corona-krise-nicht-schoen-von-fremden-angefasst-zu-werden-id15937977.html,Ski alpin: Lara Gut-Behrami spricht über die Corona-Krise,Blick,DE
2020-06-15 11:47:16.161600+00:00,https://www.blick.ch/news/ausland/teile-pekings-abgeriegelt-und-hauptmarkt-geschlossen-neu-entdecktes-coronavirus-ist-eine-mutation-id15937618.html,Sorge in Peking: Neu entdeckte Coronavirus-Fälle sind Mutation,Blick,DE
2020-06-15 11:57:19.623000+00:00,https://www.tagesanzeiger.ch/peking-reagiert-mit-massiven-einschraenkungen-auf-neuen-ausbruch-256991852871,Corona-Fälle in China – Peking reagiert mit massiven Einschränkungen auf neuen Ausbruch  | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 12:45:07.671000+00:00,https://www.bazonline.ch/gleichstellung-bundesrat-sieht-keinen-weiteren-handlungsbedarf-267911274293,Massnahmen wegen Corona – Gleichstellung: Bundesrat sieht keinen weiteren Handlungsbedarf,Basler Zeitung,DE
2020-06-15 12:45:07.671000+00:00,https://www.tagesanzeiger.ch/gleichstellung-bundesrat-sieht-keinen-weiteren-handlungsbedarf-267911274293,Massnahmen wegen Corona – Gleichstellung: Bundesrat sieht keinen weiteren Handlungsbedarf  | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 13:04:07.077000+00:00,https://www.blick.ch/news/wirtschaft/andrang-hinter-der-grenze-nach-grenzoeffnung-stehen-abholer-schlange-am-paketshop-id15937995.html,Corona: Nach Grenzöffnung stürmen Abholer die Paketshops,Blick,DE
2020-06-15 13:31:33.401000+00:00,https://www.nzz.ch/international/schweden-sonderweg-bei-corona-stoesst-auf-kritik-ld.1560995,Corona in Schweden: Sonderweg bei Covid-19 stösst auf Kritik,Neue Zürcher Zeitung,DE
2020-06-15 13:31:42+00:00,https://www.rts.ch/info/suisse/11399183-le-covid-19-met-en-lumiere-la-sous-representation-des-femmes-dans-l-administration.html,Le Covid-19 met en lumière la sous-représentation des femmes dans l'administration - rts.ch - Suisse,RTS,FR
2020-06-15 14:40:38.850000+00:00,https://www.tagesanzeiger.ch/bundesgericht-rueffelt-sicherheitsdirektion-463027476116,Ausschaffung in Corona-Zeiten – Bundesgericht rüffelt Sicherheitsdirektion | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 14:49:32.150000+00:00,https://www.nzz.ch/wirtschaft/corona-schulden-der-bund-muss-sparen-aber-wo-und-wie-ld.1560379,Corona-Schulden: Der Bund muss sparen - aber wo und wie?,Neue Zürcher Zeitung,DE
2020-06-15 15:37:42+00:00,https://www.20min.ch/story/wegen-corona-gibts-kein-lachs-mehr-fuer-die-chinesen-295877147859,20min - Wegen Corona gibts keinen Lachs mehr für die Chinesen,20 Minuten (DE),DE
2020-06-15 16:24:28.282800+00:00,https://www.blick.ch/news/ausland/panik-in-peking-mutiertes-coronavirus-auf-frischmarkt-aufgetaucht-darf-man-jetzt-noch-lachs-essen-id15938385.html,Neuer Corona-Alarm: China rät vom Verzehr von rohem Lachs ab,Blick,DE
2020-06-15 17:43:12.686000+00:00,https://www.bazonline.ch/darf-man-trotz-corona-demonstrieren-808675639949,Black Lives Matter und Frauenstreik – Darf man trotz Corona demonstrieren?,Basler Zeitung,DE
2020-06-15 17:43:12.686000+00:00,https://www.bernerzeitung.ch/darf-man-trotz-corona-demonstrieren-808675639949,Black Lives Matter und Frauenstreik – Darf man trotz Corona demonstrieren? | Berner Zeitung,Berner Zeitung,DE
2020-06-15 17:43:12.686000+00:00,https://www.tagesanzeiger.ch/darf-man-trotz-corona-demonstrieren-808675639949,Black Lives Matter und Frauenstreik – Darf man trotz Corona demonstrieren? | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 17:49:35.771000+00:00,https://www.bazonline.ch/der-geheimdienst-will-seine-buerger-nicht-mehr-ueberwachen-469432798277,Corona-Bekämpfung in Israel – Der Geheimdienst will seine Bürger nicht mehr überwachen,Basler Zeitung,DE
2020-06-15 17:49:35.771000+00:00,https://www.tagesanzeiger.ch/der-geheimdienst-will-seine-buerger-nicht-mehr-ueberwachen-469432798277,Corona-Bekämpfung in Israel – Der Geheimdienst will seine Bürger nicht mehr überwachen | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-15 18:04:00+00:00,https://www.srf.ch/news/schweiz/debatte-um-milliarden-nach-der-pandemie-braucht-es-die-entwicklungshilfe-erst-recht,Debatte um Milliarden - «Nach der Pandemie braucht es die Entwicklungshilfe erst recht» - News,SRF,DE
2020-06-15 19:31:58.695000+00:00,https://www.bernerzeitung.ch/fuer-die-weltwirtschaft-stehen-die-zeichen-weiter-auf-sturm-754274498676,Corona-Krise und Handelskrieg – Für die Weltwirtschaft stehen die Zeichen weiter auf Sturm  | Berner Zeitung,Berner Zeitung,DE
2020-06-15 21:33:43.434300+00:00,https://www.blick.ch/news/politik/der-hoechste-polizist-stefan-blaettler-weist-rassismusvorwuerfe-zurueck-bei-dunkler-hautfarbe-sind-wir-eher-zurueckhaltend-id15939234.html,Polizeikommant Stefan Blättler zu Demos während Corona,Blick,DE
2020-06-16 03:00:00+00:00,https://www.aargauerzeitung.ch/kommentare-aaz/aus-dem-uebermass-ins-corona-nichts-und-jetzt-zurueck-ins-mass-138160402,Aus dem Übermass ins Corona-Nichts – und jetzt zurück ins Mass? - Kommentare (AAZ),Aargauer Zeitung,DE
2020-06-16 05:25:32.287000+00:00,https://www.nzz.ch/meinung/leitartikel-lehrstellen-ld.1558651,Die Lernenden gehören zu den Helden der Corona-Krise – jetzt brauchen sie Unterstützung | NZZ,Neue Zürcher Zeitung,DE
2020-06-16 06:37:52+00:00,https://www.tio.ch/newsblog/fashionchannel/1443726/bellezza-estetica-voglia-cliente-alivio-brasiliana-stelle-covid-19,Il dopo Covid-19 lancia l’estetica a 5 stelle,Il portale del Ticino,IT
2020-06-16 06:46:08.030000+00:00,https://www.nzz.ch/meinung/corona-schulden-vergessen-ist-keine-loesung-ld.1560338,Corona-Schulden: den Handlungsspielraum zurückgewinnen | NZZ,Neue Zürcher Zeitung,DE
2020-06-16 06:53:56.182000+00:00,https://www.nzz.ch/feuilleton/das-buero-stirbt-in-der-pandemie-einen-langsamen-tod-ein-nachruf-ld.1561279,Das Büro stirbt in der Pandemie einen langsamen Tod. Ein Nachruf.,Neue Zürcher Zeitung,DE
2020-06-16 07:02:06.364429+00:00,https://worldradio.ch/news/2020/06/16/summer-jobs-being-cut-due-to-pandemic/,Summer jobs being cut due to pandemic,World Radio Switzerland,EN
2020-06-16 07:13:01.011000+00:00,https://www.blick.ch/news/ausland/ein-viertel-in-den-usa-ueber-8-millionen-menschen-mit-coronavirus-infiziert-id15939504.html,Über 8 Millionen Menschen mit Coronavirus infiziert,Blick,DE
2020-06-16 07:56:48+00:00,https://www.aargauerzeitung.ch/aargau/fricktal/reha-rheinfelden-die-corona-massnahmen-waren-einschneidend-138175523,Reha Rheinfelden: «Die Corona-Massnahmen waren einschneidend» - Fricktal - Aargau,Aargauer Zeitung,DE
2020-06-16 07:57:29+00:00,https://www.aargauerzeitung.ch/aargau/freiamt/macht-corona-den-wochenmarkt-trostlos-138174198,Macht Corona den Wochenmarkt trostlos? - Freiamt - Aargau,Aargauer Zeitung,DE
2020-06-16 08:24:58.585800+00:00,https://www.blick.ch/sport/tennis/in-belgrader-nachtclub-djokovic-feiert-oben-ohne-party-mit-thiem-und-zverev-id15939491.html,"Djokovic, Thiem und Zverev feiern trotz Corona wilden Feier",Blick,DE
2020-06-16 08:35:27.272700+00:00,https://www.blick.ch/news/wirtschaft/flughafen-sicherheitsfirma-feuert-aeltere-mitarbeiter-corona-ist-nur-der-vorwand-fuer-unsere-entlassung-id15939174.html,Coronakrise trifft ältere Angestellte in voller Härte,Blick,DE
2020-06-16 08:49:55.951000+00:00,https://www.bernerzeitung.ch/nun-beginnt-der-kampf-gegen-die-sorglosigkeit-417431765085,Interview zu Corona-Plakaten – «Nun beginnt der Kampf gegen die Sorglosigkeit» | Berner Zeitung,Berner Zeitung,DE
2020-06-16 09:36:11.111100+00:00,https://www.blick.ch/sport/fussball/superleague/heim-training-fuer-fcsg-star-youtube-star-haelt-itten-fit-id15939728.html,Fussball: Cedric Itten über seine Zeit im Lockdown,Blick,DE
2020-06-16 09:45:10.101000+00:00,https://www.blick.ch/people-tv/musik/trotz-corona-dj-antoine-bringt-die-welt-zum-kuessen-id15939362.html,Trotz Corona – DJ Antoine bringt die Welt zum Küssen,Blick,DE
2020-06-16 09:54:58.585800+00:00,https://www.blick.ch/meinung/neue-sachbuecher-heine-schreibt-aus-frankreichs-verseuchter-hauptstadt-id15934750.html,Heinrich Heine schreibt über  eine Pandemie in Frankreich,Blick,DE
2020-06-16 09:59:08+00:00,https://www.aargauerzeitung.ch/wirtschaft/coronakrise-schweizer-wirtschaft-wird-sich-schneller-erholen-als-jene-in-nachbarlaendern-138181425,Coronakrise: Schweizer Wirtschaft wird sich schneller erholen als jene in Nachbarländern - Wirtschaft,Aargauer Zeitung,DE
2020-06-16 09:59:49+00:00,https://www.tagesanzeiger.ch/ricklis-masken-coup-und-was-daraus-geworden-ist-587964460246,Corona-Schutz made in Switzerland – Ricklis teurer Masken-Coup – und was daraus geworden ist | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 10:13:21.212100+00:00,https://www.blick.ch/news/wirtschaft/mitarbeiter-bleiben-am-boden-verlaengert-swiss-die-kurzarbeit-bis-maerz-id15938124.html,Wegen Coronavirus: Kurzarbeit bei Swiss soll verlängert werden,Blick,DE
2020-06-16 10:35:16+00:00,https://www.aargauerzeitung.ch/panorama/vermischtes/deutsche-corona-touristen-loesen-am-ballermann-auch-aengste-aus-138182826,Deutsche Corona-Touristen lösen am Ballermann auch Ängste aus - Vermischtes - Panorama,Aargauer Zeitung,DE
2020-06-16 10:55:14.042000+00:00,https://www.tagesanzeiger.ch/zuerich-verliert-ueber-300-millionen-franken-201150050727,Daniel Leupi nennt die Zahlen – Was die Corona-Krise die Stadt Zürich kostet | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 11:17:26.262600+00:00,https://www.blick.ch/news/politik/der-unmut-steigt-parteien-machen-druck-corona-regeln-sollen-bald-fallen-id15939595.html,Unmut bei Parteien: Corona-Regeln sollen bald fallen,Blick,DE
2020-06-16 11:40:49.756000+00:00,https://www.bazonline.ch/vom-ballermann-hat-das-nichts-mehr-569883736561,Mallorca in Corona-Zeiten – «Vom Ballermann hat das nichts mehr»,Basler Zeitung,DE
2020-06-16 11:40:49.756000+00:00,https://www.bernerzeitung.ch/vom-ballermann-hat-das-nichts-mehr-569883736561,Mallorca in Corona-Zeiten – «Vom Ballermann hat das nichts mehr»  | Berner Zeitung,Berner Zeitung,DE
2020-06-16 11:40:49.756000+00:00,https://www.tagesanzeiger.ch/vom-ballermann-hat-das-nichts-mehr-569883736561,Mallorca in Corona-Zeiten – «Vom Ballermann hat das nichts mehr»  | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 11:49:24.242400+00:00,https://www.blick.ch/news/ausland/erstes-flugzeug-aus-deutschland-hier-fliegen-die-test-touristen-nach-mallorca-id15938338.html,Nach Coronakrise: Erste Deutsche fliegen wieder nach Mallorca,Blick,DE
2020-06-16 12:00:00+00:00,https://www.swissinfo.ch/ita/caccia-al-vaccino_i-giganti-della-farmaceutica-svizzera-affrontano-i--coronahackers-/45830238,"I giganti della farmaceutica svizzera affrontano i ""coronaHackers""",SWI swissinfo.ch (IT),IT
2020-06-16 12:15:29+00:00,https://www.aargauerzeitung.ch/panorama/vermischtes/kritische-situation-china-meldet-40-weitere-corona-infektionen-138182816,"""Kritische Situation"": China meldet 40 weitere Corona-Infektionen - Vermischtes - Panorama",Aargauer Zeitung,DE
2020-06-16 12:33:09+00:00,https://www.aargauerzeitung.ch/aargau/aarau/ehe-falle-corona-aargauer-juristinnen-befuerchten-mehr-scheidungen-und-geben-diese-tipps-138175792,Ehe-Falle Corona: Aargauer Juristinnen befürchten mehr Scheidungen – und geben diese Tipps - Aarau - Aargau,Aargauer Zeitung,DE
2020-06-16 12:45:20.046000+00:00,https://www.bernerzeitung.ch/fdp-und-svp-kritisieren-illegale-demonstrationen-zu-corona-zeiten-651700726155,Ungleichbehandlung – FDP und SVP kritisieren illegale Demonstrationen zu Corona-Zeiten  | Berner Zeitung,Berner Zeitung,DE
2020-06-16 12:45:20.046000+00:00,https://www.tagesanzeiger.ch/fdp-und-svp-kritisieren-illegale-demonstrationen-zu-corona-zeiten-651700726155,Ungleichbehandlung – FDP und SVP kritisieren illegale Demonstrationen zu Corona-Zeiten  | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 12:47:47.261000+00:00,https://www.nzz.ch/panorama/covid-19-stellt-den-touristen-in-china-hohe-huerden-in-den-weg-vor-allem-wenn-sie-auslaender-sind-ld.1559757,Covid-19 stellt die Touristen in China auf die Probe | NZZ,Neue Zürcher Zeitung,DE
2020-06-16 12:59:19+00:00,https://www.20min.ch/story/neue-mutation-macht-coronavirus-noch-ansteckender-941278167735,20min - Neue Mutation macht Coronavirus noch ansteckender,20 Minuten (DE),DE
2020-06-16 13:40:41.270000+00:00,https://www.nzz.ch/zuerich/corona-kostet-zuerich-ueber-300-millionen-franken-ld.1561463,Corona kostet Zürich über 300 Millionen Franken,Neue Zürcher Zeitung,DE
2020-06-16 13:43:55+00:00,https://www.aargauerzeitung.ch/aargau/zurzach/millionen-trotz-corona-kuratle-group-investiert-in-die-zukunft-und-der-patron-uebergibt-den-kindern-138175442,Millionen trotz Corona: Kuratle Group investiert in die Zukunft – und der Patron übergibt den Kindern - Zurzibiet - Aargau,Aargauer Zeitung,DE
2020-06-16 14:24:30.303000+00:00,https://www.blick.ch/news/wirtschaft/ungewisse-zukunft-wegen-corona-detailhandel-hat-grosse-angst-vor-der-zweiter-welle-id15940598.html,Corona-Krise: Detailhandel hat grosse Angst vor der 2. Welle,Blick,DE
2020-06-16 15:13:58.085000+00:00,https://www.nzz.ch/meinung/die-deutsche-corona-warn-app-braucht-eine-gesetzliche-grundlage-ld.1561552,Corona-Warn-App: Eine gesetzliche Grundlage muss her,Neue Zürcher Zeitung,DE
2020-06-16 15:40:12.343000+00:00,https://www.nzz.ch/international/deutsche-touristen-erhalten-auf-mallorca-eine-extrawurst-ld.1561630,Nach Corona heisst Mallorca Deutsche als erste wieder willkommen,Neue Zürcher Zeitung,DE
2020-06-16 15:44:11.111100+00:00,https://www.blick.ch/news/politik/formales-hickhack-statt-soforthilfe-fdp-laesst-selbstaendige-haengen-id15940555.html,Corona-Erwerbsersatz: FDP lässt Selbständige warten,Blick,DE
2020-06-16 15:54:10.939000+00:00,https://www.nzz.ch/schweiz/nach-den-grossen-demos-waechst-der-druck-auf-den-bundesrat-die-corona-regeln-schneller-zu-lockern-ld.1561511,"Nach den illegalen Demos wächst der Druck auf den Bundesrat, die Corona-Regeln schneller zu lockern | NZZ",Neue Zürcher Zeitung,DE
2020-06-16 16:13:33+00:00,https://www.aargauerzeitung.ch/limmattal/pandemie-reisst-rechnung-der-stadt-zuerich-ins-minus-jedoch-steuereinnahmen-voraussichtlich-stabil-138182977,Corona-Pandemie reisst Rechnung von Zürich ins Minus – und kostet die Stadt über 300 Millionen  - Limmattal,Aargauer Zeitung,DE
2020-06-16 16:29:06.070000+00:00,https://www.nzz.ch/technologie/nun-hat-auch-deutschland-eine-corona-warn-app-was-sie-dazu-wissen-muessen-ld.1561457,Corona-Warn-App: Nun hat auch Deutschland eine Tracing-App,Neue Zürcher Zeitung,DE
2020-06-16 16:56:00+00:00,https://www.srf.ch/news/panorama/geheilt-aber-nicht-gesund-der-lange-schatten-von-covid-19,"Geheilt, aber nicht gesund - Der lange Schatten von Covid-19 - News",SRF,DE
2020-06-16 17:21:54.545400+00:00,https://www.blick.ch/news/ausland/streit-um-superspreader-anlaesse-ist-es-asozial-jetzt-protestieren-zu-gehen-id15940804.html,Angst vor Corona-Superspreadern: Ärzte über Protest,Blick,DE
2020-06-16 18:10:30.105000+00:00,https://www.bazonline.ch/rettet-dieser-guenstige-wirkstoff-tatsaechlich-leben-473465924975,Covid-19-Medikament – Rettet dieser günstige Wirkstoff tatsächlich Leben?,Basler Zeitung,DE
2020-06-16 18:10:30.105000+00:00,https://www.tagesanzeiger.ch/rettet-dieser-guenstige-wirkstoff-tatsaechlich-leben-473465924975,Covid-19-Medikament – Rettet dieser günstige Wirkstoff tatsächlich Leben? | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 18:50:27+00:00,https://www.20min.ch/story/entzuendungshemmer-hilft-bei-schweren-corona-erkrankungen-923787927768,20min - Entzündungshemmer hilft bei schweren Corona-Erkrankungen,20 Minuten (DE),DE
2020-06-16 19:40:13+00:00,https://www.rts.ch/info/monde/11404583-pekin-ferme-a-nouveau-ses-ecoles-par-crainte-d-un-rebond-le-suivi-du-covid-19-dans-le-monde.html,Pékin ferme à nouveau ses écoles par crainte d'un rebond – Le suivi du Covid-19 dans le monde - rts.ch - Monde,RTS,FR
2020-06-16 20:02:16.764000+00:00,https://www.tagesanzeiger.ch/ins-offene-944397741623,Frische Luft gegen Corona – Ins Offene | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-16 20:33:10.101000+00:00,https://www.blick.ch/news/politik/5g-verbreitet-virus-pfeffer-als-heilmittel-vor-diesen-corona-falschmeldungen-warnt-das-bag-id15939970.html,Bund sagt Corona-Fake-News den Kampf an,Blick,DE
2020-06-16 20:33:13.131300+00:00,https://www.blick.ch/news/politik/pleiten-pech-und-pannen-dokumente-zeigen-wie-das-bag-corona-unterschaetzte-id15936914.html,Dokumente zeigen: So hat das BAG das Coronavirus unterschätzt,Blick,DE
2020-06-16 20:33:16.161600+00:00,https://www.blick.ch/news/ausland/durchbruch-im-kampf-gegen-corona-entzuendungshemmer-soll-erkrankte-vor-dem-tod-retten-id15940927.html,Entzündungshemmer-Medi soll Corona-Kranke vor dem Tod retten,Blick,DE
2020-06-17 00:51:12.823000+00:00,https://www.nzz.ch/wissenschaft/das-cortison-praeparat-dexamethason-kann-schwer-erkrankte-covid-19-patienten-retten-ld.1561567,Covid-19-Patienten durch Cortisonpräparat gerettet,Neue Zürcher Zeitung,DE
2020-06-17 04:01:00+00:00,https://www.srf.ch/news/schweiz/das-neuste-zur-coronakrise-selbstaendige-sind-von-der-politik-enttaeuscht,Das Neuste zur Coronakrise - Peking wird teilweise abgeriegelt - News,SRF,DE
2020-06-17 05:37:46+00:00,https://www.aargauerzeitung.ch/schweiz/im-neuen-biosicherheitslabor-der-uni-bern-soll-am-coronavirus-geforscht-werden-138182659,In diesem neuen Biosicherheitslabor soll am Coronavirus geforscht werden - Schweiz,Aargauer Zeitung,DE
2020-06-17 06:03:36.752000+00:00,https://www.nzz.ch/meinung/lehren-aus-corona-die-schweiz-muss-nachbessern-fuer-die-krise-ld.1555114,Lehren aus Corona: Die Schweiz muss nachbessern für die Krise,Neue Zürcher Zeitung,DE
2020-06-17 06:08:41.526000+00:00,https://www.bernerzeitung.ch/die-unabhaengigkeit-der-schweizer-notenbank-geraet-unter-druck-142701348297,Folgen der Corona-Krise – Die Unabhängigkeit der Schweizer Notenbank gerät unter Druck | Berner Zeitung,Berner Zeitung,DE
2020-06-17 06:08:41.526000+00:00,https://www.tagesanzeiger.ch/die-unabhaengigkeit-der-schweizer-notenbank-geraet-unter-druck-142701348297,Folgen der Corona-Krise – Die Unabhängigkeit der Schweizer Notenbank gerät unter Druck | Tages-Anzeiger,Tages Anzeiger,DE
2020-06-17 06:29:50+00:00,https://www.aargauerzeitung.ch/ausland/neuer-coronastrang-ist-wohl-noch-gefaehrlicher-china-zeigt-nach-europa-138187717,Neuer Coronastrang ist wohl noch gefährlicher – China zeigt nach Europa - Ausland,Aargauer Zeitung,DE
2020-06-17 06:46:20.202000+00:00,https://www.blick.ch/people-tv/schweiz/der-festival-sommer-findet-statt-auf-der-alp-im-zoo-an-der-autobahn-die-stars-rocken-auch-den-corona-sommer-id15941054.html,CH-Festival-Sommer trotz Corona: Das läuft open air 2020,Blick,DE
